what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1487825402277
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1487825402328
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1487825402329
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1487825402329
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1487825402330
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1487825402330
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1487825402331
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1487825402331
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1487825402332
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1487825402348
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1487825402349
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1487825402349
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1487825402362
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1487825402362
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1487825402363
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1487825402408
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1487825402606
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1487825402607
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1487825402607
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1487825402608
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1487825402608
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1487825402609
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1487825402609
started,bundle,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui",1487825402633
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1487825402684
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1487825402704
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1487825402709
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1487825402762
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1487825402763
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1487825402764
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1487825402821
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1487825402837
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1487825402845
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1487825402846
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1487825402846
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1487825402875
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1487825402875
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1487825403026
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.100.v201005190114,"org.eclipse.wst.common.project.facet.core",1487825403068
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.0.v201005250108,"org.eclipse.wst.jsdt.debug.ui",1487825403235
started,bundle,org.eclipse.wst.web,1.1.400.v201005270700,"org.eclipse.wst.web",1487825403236
os,sysinfo,,,"linux",1487825403243
arch,sysinfo,,,"x86_64",1487825403243
ws,sysinfo,,,"gtk",1487825403243
locale,sysinfo,,,"en_IN",1487825403243
processors,sysinfo,,,"4",1487825403243
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1487825403243
java.runtime.version,sysinfo,,,"1.7.0_95-b00",1487825403243
java.specification.name,sysinfo,,,"Java Platform API Specification",1487825403243
java.specification.vendor,sysinfo,,,"Oracle Corporation",1487825403243
java.specification.version,sysinfo,,,"1.7",1487825403243
java.vendor,sysinfo,,,"Oracle Corporation",1487825403243
java.version,sysinfo,,,"1.7.0_95",1487825403243
java.vm.info,sysinfo,,,"mixed mode",1487825403243
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1487825403244
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1487825403244
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1487825403244
java.vm.specification.version,sysinfo,,,"1.7",1487825403244
java.vm.vendor,sysinfo,,,"Oracle Corporation",1487825403244
java.vm.version,sysinfo,,,"24.95-b01",1487825403244
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1487825403276
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487825403542
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1487825403647
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.100.v201004202202,"org.eclipse.jst.common.project.facet.core",1487825403658
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.0.v201005191955,"org.eclipse.jst.ws.jaxrs.core",1487825403692
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1487825403812
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1487825403949
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1487825404081
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1487825404131
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1487825404144
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1487825404307
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1487825404486
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1487825404685
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1487825404713
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1487825405334
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1487825405348
error,log,,,"Unhandled event loop exception",1487825405448
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487825450252
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487825451806
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487825475359
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1487825483939
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1487825483967
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1487825489355
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487825498310
started,bundle,org.eclipse.jdt.apt.core,3.3.400.v20100513-0845,"org.eclipse.jdt.apt.core",1487825512863
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.300.v20100513-0845,"org.eclipse.jdt.apt.pluggable.core",1487825512945
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487825514438
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1487825520511
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1487825520525
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1487825520713
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1487825521361
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1487825521783
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1487825521802
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487825521903
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487825521913
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487825521952
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487825521971
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487825522020
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487825524498
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487825528892
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487825530630
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1487825535197
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487825536444
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487825537766
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487825538698
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487825539371
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487825541649
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487825542347
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487825544647
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487825545426
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487825548664
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487825549484
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1487825551194
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.0.v201004262257,"org.eclipse.jst.ws.jaxws.ui",1487825551236
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1487825551270
