what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1483544940426
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1483544943156
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1483544948357
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1483544949158
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1483544950473
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1483544950831
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1483545032719
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1483545038056
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1483545039057
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1483545056834
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1483546977069
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1483547137631
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1483547140998
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1483547143695
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1483547206317
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1483547207849
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1483547212841
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1483547388372
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1483547389022
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1483547389256
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1483547389646
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1483547389998
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1483547390370
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1483547390677
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1483547391102
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1483547391406
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1483550439958
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1483550444367
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.0.v201006082045,"org.eclipse.wst.jsdt.debug.core",1483550447394
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1483550452579
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1483550458180
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1483550458219
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1483550458323
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1483550458701
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1483550458828
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1483550458833
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1483550458862
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1483550459030
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1483550459036
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1483550459046
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.200.v20100601-1815,"org.eclipse.pde.api.tools.ui",1483550459046
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1483550459199
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1483550459359
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1483550459381
